"","ENSEMBL","ENTREZID","SYMBOL","TXCHROM","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000133812","ENSG00000133812","81846","SBF2","chr11",-0.085509968730485,7.29702350701098,-1.84874471390303,0.0658905072307455,0.138357397993172,-5.22442747397621
"ENSG00000119922","ENSG00000119922","3433","IFIT2","chr10",-0.155734725236366,8.50078557482913,-1.81745374193542,0.0705628029662503,0.146016207527414,-5.22499247877949
"ENSG00000119707","ENSG00000119707","58517","RBM25","chr14",-0.0657155266909105,7.85864111597076,-1.83376829659117,0.0680936922218275,0.142073228900269,-5.22655773224327
"ENSG00000141447","ENSG00000141447","114876","OSBPL1A","chr18",-0.112154890137507,4.13204750729687,-1.8222093037037,0.0698355548669054,0.144854346833444,-5.22679770382402
"ENSG00000130338","ENSG00000130338","56995","TULP4","chr6",0.074696610040276,5.06379803302665,1.85875453482092,0.0644512026541054,0.136094080466867,-5.2283994661059
"ENSG00000066279","ENSG00000066279","259266","ASPM","chr1",0.166640307264257,3.73252713952198,1.78833950192352,0.0751526688584834,0.153130071523512,-5.22861951608282
"ENSG00000198223","ENSG00000198223","1438","CSF2RA","chrX",-0.103446300328321,6.73261747240447,-1.85654391340443,0.0647667972770738,0.136566668582787,-5.22864337371878
"ENSG00000243064","ENSG00000243064","150000","ABCC13","chr21",-0.234986818036077,4.38548151398458,-1.83281463144752,0.0682360281685482,0.142256978082577,-5.22945364636192
"ENSG00000035141","ENSG00000035141","84908","FAM136A","chr2",-0.0829803704683486,3.77433995660348,-1.80194499743076,0.0729780778721673,0.149725120242626,-5.22975560861263
"ENSG00000113595","ENSG00000113595","373","TRIM23","chr5",-0.105692141135157,5.96726227330137,-1.86284369159822,0.0638707922445597,0.135112084239742,-5.23009177332492
"ENSG00000233006","ENSG00000233006","553103","MIR3936HG","chr5",0.128797678376685,0.90201569940976,1.34489550392065,0.180099422772594,0.297449991718799,-5.23054729059454
"ENSG00000099992","ENSG00000099992","83874","TBC1D10A","chr22",-0.0713504639093743,3.49712246945074,-1.77357018642451,0.0775733023620047,0.156882159243758,-5.23100136569223
"ENSG00000171714","ENSG00000171714","203859","ANO5","chr11",0.156241924654141,1.83991129948836,1.53630144633549,0.125959130115056,0.226312038165598,-5.23122878334455
"ENSG00000115317","ENSG00000115317","27429","HTRA2","chr2",-0.0697696608606253,4.66519566125011,-1.84575675767815,0.0663252783146425,0.139069816488565,-5.23213530384232
"ENSG00000103196","ENSG00000103196","83716","CRISPLD2","chr16",-0.163515735157584,6.59628410519823,-1.85640559989233,0.0647865859216983,0.136570866314297,-5.23256478069516
"ENSG00000155962","ENSG00000155962","1193","CLIC2","chrX",-0.210650667082696,4.17600277585179,-1.82193990052156,0.0698765873489944,0.144894343125133,-5.23286993420093
"ENSG00000148672","ENSG00000148672","2746","GLUD1","chr10",-0.0753550286608927,6.35922058003907,-1.85763386626053,0.064611032372494,0.136325466380785,-5.23300445115831
"ENSG00000140983","ENSG00000140983","89941","RHOT2","chr16",-0.0954601223503422,5.29373156024201,-1.85980828253269,0.064301217121292,0.135912925787578,-5.23414585208547
"ENSG00000227372","ENSG00000227372","57212","TP73-AS1","chr1",0.0787958130508595,3.51587994055015,1.76838341690974,0.0784384235090373,0.158362972417275,-5.2351185912183
"ENSG00000143110","ENSG00000143110","128346","C1orf162","chr1",-0.0719434822862944,6.02509253856334,-1.85962918664057,0.0643266883074347,0.135922924979131,-5.23592711011734
"ENSG00000126947","ENSG00000126947","51309","ARMCX1","chrX",-0.11288017637368,0.81525631432783,-1.32940294741196,0.185147253874218,0.304202097651799,-5.23683507498149
"ENSG00000103769","ENSG00000103769","8766","RAB11A","chr15",0.0622821918506269,6.71816952983705,1.85171473441233,0.0654606928391657,0.137808111314318,-5.23736418086879
"ENSG00000203865","ENSG00000203865","84852","ATP1A1-AS1","chr1",0.0844700168857429,1.84092602763631,1.5315741101574,0.127121977289567,0.227901484931522,-5.23772634979843
"ENSG00000180530","ENSG00000180530","8204","NRIP1","chr21",-0.0898857250640472,6.29937239301624,-1.85544133443731,0.0649246839400476,0.136810393991065,-5.23799651122767
"ENSG00000246273","ENSG00000246273","283104","SBF2-AS1","chr11",0.125322659693406,2.06852511813113,1.57210849859647,0.117420187301633,0.214748706688845,-5.23830302526707
"ENSG00000103126","ENSG00000103126","8312","AXIN1","chr16",-0.0630412354934623,5.49364791700349,-1.85869555838229,0.0644596056716494,0.136094080466867,-5.23833372366756
"ENSG00000164751","ENSG00000164751","5828","PEX2","chr8",-0.0782672064188551,5.45751409202193,-1.85809706532857,0.0645449310394899,0.136230339957261,-5.23882335290733
"ENSG00000145244","ENSG00000145244","10699","CORIN","chr4",0.266882757554987,1.4310880966054,1.43381947839041,0.153100567352435,0.262965422131879,-5.23894181459693
"ENSG00000088256","ENSG00000088256","2767","GNA11","chr19",-0.116580223537551,1.03683371297632,-1.36855901073534,0.172589124825923,0.287907794068746,-5.23903842175871
"ENSG00000258940","ENSG00000258940","100288846","LOC100288846","chr14",0.0971057482799661,0.462229802105759,1.26319518247538,0.207909827715991,0.331800086676428,-5.23911182591762
"ENSG00000213995","ENSG00000213995","55739","NAXD","chr13",-0.0706623202823365,4.2193151472475,-1.8262897074773,0.0692165052466613,0.143843465081337,-5.23911419851784
"ENSG00000274997","ENSG00000274997","85235","H2AC12","chr6",0.15713526999656,3.20404565732868,1.73622159369904,0.0839809155777483,0.166803737002204,-5.23934304063699
"ENSG00000102119","ENSG00000102119","2010","EMD","chrX",-0.069456269608101,3.10409609228225,-1.72516090668598,0.0859592637468492,0.169772177533113,-5.24099363806062
"ENSG00000109787","ENSG00000109787","51274","KLF3","chr4",0.0577040039028992,8.06738290607844,1.82193754049101,0.0698769468905141,0.144894343125133,-5.24099924282686
"ENSG00000196778","ENSG00000196778","390036","OR52K1","chr11",-0.175399599809145,3.447578459972,-1.76298737355285,0.079346827192297,0.159509028222306,-5.24183233294301
"ENSG00000170917","ENSG00000170917","11162","NUDT6","chr4",0.10537405211196,1.91211175497694,1.53323910038789,0.126711460943685,0.227383230913045,-5.24183439607399
"ENSG00000198246","ENSG00000198246","55315","SLC29A3","chr10",0.0974675498226763,1.25552807440466,1.41578103000919,0.158310580003793,0.269710068316831,-5.24189299494987
"ENSG00000136213","ENSG00000136213","55501","CHST12","chr7",-0.0982839980395969,4.93976632059704,-1.84909014489136,0.0658403972007385,0.138318598793394,-5.24197582234567
"ENSG00000171204","ENSG00000171204","55863","TMEM126B","chr11",0.106038168747277,4.15984592114596,1.817626663335,0.0705362496405284,0.145984308232813,-5.2422159055109
"ENSG00000116497","ENSG00000116497","64766","S100PBP","chr1",-0.0514159937948526,6.08441671021289,-1.85529597054591,0.0649455235400927,0.136811471719703,-5.24322826889742
"ENSG00000214026","ENSG00000214026","107987373","LOC107987373",NA,-0.146569631041198,0.794126056410314,-1.34646123212685,0.179595058289366,0.296916300327791,-5.24365515711522
"ENSG00000180011","ENSG00000180011","284273","ZADH2","chr18",-0.0595914147822994,5.94210350887541,-1.85518749840738,0.0649610778999805,0.136822247796086,-5.244294813177
"ENSG00000119640","ENSG00000119640","97","ACYP1","chr14",0.0900334488608076,2.09156760165858,1.5691789378421,0.118101154346448,0.215532140075034,-5.24441030169877
"ENSG00000145779","ENSG00000145779","25816","TNFAIP8","chr5",-0.0763831747835849,7.47818197928496,-1.83310094100316,0.0681932701845198,0.142213077535163,-5.24449198401583
"ENSG00000139977","ENSG00000139977","122830","NAA30","chr14",0.0832486241645897,5.09421034385958,1.8512058120906,0.0655341771571816,0.137896365387571,-5.24512226751091
"ENSG00000065618","ENSG00000065618","1308","COL17A1","chr10",0.269377816911038,1.75488982784665,1.46615491772497,0.144091316293424,0.251545668974149,-5.24630245873836
"ENSG00000172159","ENSG00000172159","257019","FRMD3","chr9",-0.113268027176913,3.29383971396521,-1.74202499590693,0.082957842973976,0.165322859641159,-5.24726857776022
"ENSG00000005844","ENSG00000005844","3683","ITGAL","chr16",-0.075677930769666,7.17921638528071,-1.83788804372809,0.067481636327994,0.140978153059994,-5.24777172933952
"ENSG00000124574","ENSG00000124574","89845","ABCC10","chr6",0.0870530854371132,4.51793528962059,1.83253712560115,0.0682774925741607,0.142298154741537,-5.24804940281372
"ENSG00000114395","ENSG00000114395","11068","CYB561D2","chr3",-0.0740819470720241,3.6086626336886,-1.77872145211568,0.076721865797814,0.155472092611618,-5.24925594252005
"ENSG00000249667","ENSG00000249667","106144599","LINC01259",NA,0.11487096190296,0.356365729190953,1.23843983207117,0.216925863485298,0.341983075860212,-5.24999240537873
"ENSG00000198785","ENSG00000198785","116443","GRIN3A","chr9",-0.178771861310638,0.224831646818929,-1.20026220917367,0.231380222060486,0.359793637507035,-5.25023025300865
"ENSG00000170476","ENSG00000170476","51237","MZB1","chr5",0.216348936213653,2.59892184597231,1.65424825501378,0.0995604286523578,0.189919740699528,-5.25025169485813
"ENSG00000184939","ENSG00000184939","146198","ZFP90","chr16",0.0856579012824076,5.44568145590604,1.85147095015275,0.0654958847967245,0.137860054927038,-5.25126796317433
"ENSG00000167711","ENSG00000167711","5345","SERPINF2","chr17",0.160341410692221,0.0921483280838471,1.15533038171769,0.249258747091191,0.37979939527136,-5.2516827197157
"ENSG00000131626","ENSG00000131626","8500","PPFIA1","chr11",0.0726274133686104,6.04242807668715,1.85128863446565,0.0655222136035178,0.137893329110679,-5.25172111975938
"ENSG00000105355","ENSG00000105355","10226","PLIN3","chr19",-0.120281620542613,6.06919169813923,-1.85029806086232,0.0656654192231074,0.138128173608934,-5.25182113648853
"ENSG00000240972","ENSG00000240972","4282","MIF","chr22",-0.0919782051213334,2.11782709111378,-1.5929756580994,0.112659077459302,0.2087715018906,-5.25226049373157
"ENSG00000117281","ENSG00000117281","11126","CD160","chr1",-0.158470688200895,3.07391312236824,-1.71645618511459,0.087542743086203,0.17200160899878,-5.2533632278771
"ENSG00000126773","ENSG00000126773","64430","PCNX4","chr14",0.0496508016381927,6.67144373355669,1.84320884794245,0.066697896812871,0.139694684168472,-5.25349114966871
"ENSG00000105426","ENSG00000105426","5802","PTPRS","chr19",-0.173732868011901,1.13709284056573,-1.35396075321119,0.177193908786283,0.29398488132428,-5.25369108468671
"ENSG00000197535","ENSG00000197535","4644","MYO5A","chr15",-0.0656792728567075,7.29197184680618,-1.83241087515203,0.0682963635840793,0.142314854927906,-5.25408949768832
"ENSG00000178409","ENSG00000178409","57673","BEND3","chr6",0.120388056250192,0.653400939510034,1.26830333673397,0.206083969161172,0.329687720335732,-5.25414155643129
"ENSG00000091140","ENSG00000091140","1738","DLD","chr7",-0.0662380378504438,5.83472937214569,-1.84998635642313,0.0657105355404691,0.138178724423059,-5.25471900864377
"ENSG00000161558","ENSG00000161558","55260","TMEM143","chr19",0.0892901512730536,1.33445271829586,1.41891043090815,0.157397153537758,0.268550441476099,-5.25489291955945
"ENSG00000183060","ENSG00000183060","145748","LYSMD4","chr15",0.0763360162445352,3.43675592121135,1.75475082872395,0.0807500143683377,0.161660369379228,-5.25609452909423
"ENSG00000225663","ENSG00000225663","348262","MCRIP1","chr17",0.0751226317293913,4.16330519078576,1.81110928654191,0.0715427635750375,0.147660312561864,-5.25712061949287
"ENSG00000115310","ENSG00000115310","57142","RTN4","chr2",0.0657584287571456,6.87864695809939,1.83847657187031,0.0673945741200071,0.140864643557808,-5.25720435114179
"ENSG00000197021","ENSG00000197021","541578","CXorf40B","chrX",0.0801617895980359,2.22023417540304,1.59316786037332,0.112615947190152,0.208748015814075,-5.25743045416603
"ENSG00000171735","ENSG00000171735","23261","CAMTA1","chr1",0.0679227587362427,3.62570683891852,1.76713169719764,0.0786483828957278,0.158615841608602,-5.25760973238299
"ENSG00000116984","ENSG00000116984","4548","MTR","chr1",0.0582868359607252,6.31260927975749,1.84505294547142,0.0664280341239607,0.139251132629984,-5.25797518990142
"ENSG00000132842","ENSG00000132842","8546","AP3B1","chr5",-0.0531189219387216,7.13666517928476,-1.83255615644979,0.0682746483541403,0.142298154741537,-5.25803012931916
"ENSG00000007255","ENSG00000007255","79090","TRAPPC6A","chr19",-0.0876904490140141,3.14795220813123,-1.72983041174059,0.085119484199623,0.168579794409861,-5.25885554165009
"ENSG00000112561","ENSG00000112561","7942","TFEB","chr6",-0.089624971179923,5.60718566372185,-1.84730750320566,0.0660993365060091,0.138707013061841,-5.25944943056446
"ENSG00000131849","ENSG00000131849","7691","ZNF132","chr19",-0.104466539595867,3.30844626370474,-1.74179308695217,0.0829985298426372,0.165372126289657,-5.26125034431322
"ENSG00000160360","ENSG00000160360","26086","GPSM1","chr9",0.119565519811653,1.10778002830363,1.36586308355892,0.173432656668766,0.288878107886328,-5.26135002558837
"ENSG00000154114","ENSG00000154114","219899","TBCEL","chr11",0.154254581042201,6.43909675654862,1.84199942997083,0.0668753745654032,0.139932237297053,-5.26297922299804
"ENSG00000223914","ENSG00000223914","105369734","LINC02471",NA,0.130478680726602,0.253452533372569,1.1689799625859,0.243727572893845,0.373821754895022,-5.26442360663075
"ENSG00000151327","ENSG00000151327","101927178","LOC101927178",NA,-0.0700140300904621,4.69384602773575,-1.82812489402223,0.0689395674636455,0.143427128689842,-5.26452804099661
"ENSG00000178149","ENSG00000178149","55152","DALRD3","chr3",-0.0653560325843577,3.72118350257793,-1.77637265450758,0.0771091347694069,0.156112052737506,-5.26484173391226
"ENSG00000165259","ENSG00000165259","139324","HDX","chrX",0.0944757414558217,2.45033182436209,1.6203474782431,0.106647684891518,0.200158796424822,-5.26556949551206
"ENSG00000046647","ENSG00000046647","54960","GEMIN8","chrX",0.0787233714897488,2.83859051581422,1.67919655628864,0.0945904546007088,0.18253785165658,-5.26569351724172
"ENSG00000198887","ENSG00000198887","23137","SMC5","chr9",-0.102247372906836,6.11589593577922,-1.84159442158743,0.0669348955467541,0.140012077231297,-5.26628677123035
"ENSG00000133056","ENSG00000133056","5287","PIK3C2B","chr1",0.104737777716142,3.63003715025351,1.76331057929522,0.0792921752143151,0.159448073110468,-5.26631547750918
"ENSG00000196458","ENSG00000196458","100289635","ZNF605","chr12",-0.112179500333768,4.25777287120989,-1.81107017137396,0.0715488399389945,0.147660312561864,-5.26677078203969
"ENSG00000009954","ENSG00000009954","9031","BAZ1B","chr7",-0.061558889504987,6.01479674789985,-1.84241778296888,0.06681393851461,0.139848337928935,-5.26681147800747
"ENSG00000170846","ENSG00000170846","93622","LOC93622","chr4",-0.0974822566382242,3.7529871823308,-1.78019207403931,0.076480204096132,0.155078285131188,-5.26694825226651
"ENSG00000267767","ENSG00000267767","400685","LINC01801","chr19",-0.123504809870275,0.51679674607466,-1.25002337041139,0.212672410254888,0.337224447279315,-5.26713074986052
"ENSG00000269743","ENSG00000269743","401612","SLC25A53","chrX",0.0673911253697922,3.69232765895613,1.76782606889698,0.078531854441446,0.158502774278416,-5.26754908437139
"ENSG00000113761","ENSG00000113761","23567","ZNF346","chr5",0.0841747213885824,3.85889558957639,1.77799380164467,0.0768416694731037,0.155642676832633,-5.26766088038085
"ENSG00000123700","ENSG00000123700","3759","KCNJ2","chr17",-0.108716899876057,8.29372179319987,-1.80053081067938,0.0732016676058549,0.15012584217023,-5.26776507068063
"ENSG00000199436","ENSG00000199436","692053","SNORD9","chr14",0.166002443000196,0.477511037777437,1.24206579207074,0.215587841384465,0.340693252595393,-5.2684433906716
"ENSG00000072422","ENSG00000072422","9886","RHOBTB1","chr10",0.171158385984918,2.76069255152072,1.65108614739356,0.100205070030917,0.190871654250142,-5.26907512909122
"ENSG00000099875","ENSG00000099875","2872","MKNK2","chr19",-0.0925170872240724,6.96075428283973,-1.83035892254676,0.0686036806634166,0.142808697908219,-5.26912378581578
"ENSG00000018869","ENSG00000018869","147948","ZNF582","chr19",-0.0997895050485683,2.12799386462207,-1.57123402806368,0.117623129439237,0.214961979439413,-5.26953992742902
"ENSG00000101558","ENSG00000101558","9218","VAPA","chr18",-0.0753965878194452,7.96262320065023,-1.80696122823114,0.0721895219096609,0.148631489737657,-5.27116548959465
"ENSG00000183837","ENSG00000183837","29944","PNMA3","chrX",0.145442198972575,1.88055692369115,1.51434631353643,0.131431049444822,0.234026187348633,-5.27272709222838
"ENSG00000079335","ENSG00000079335","8556","CDC14A","chr1",0.0744936960936907,6.1091180941776,1.83815436790117,0.0674422268939224,0.140938339907309,-5.27362650410663
"ENSG00000197747","ENSG00000197747","6281","S100A10","chr1",0.111994159081082,4.75211387211845,1.82720632833052,0.0690780682805455,0.143601307050454,-5.27470509733022
"ENSG00000160190","ENSG00000160190","54020","SLC37A1","chr21",-0.0728084739243805,3.87357179674096,-1.78196160739073,0.0761902523939589,0.154609945522158,-5.27491812271482
"ENSG00000173264","ENSG00000173264","56834","GPR137","chr11",-0.0718001748913392,2.65891767869698,-1.64063538161434,0.102359482067596,0.193908323912172,-5.27511853091961
